o,d,timestamp,value
1001262.0,5.0,1185,0.06070588002191206
1001262.0,5.0,1200,0.05452278504859024
1001262.0,5.0,1215,0.04877854495326598
1001262.0,5.0,1230,0.04346935419647416
1001262.0,5.0,1245,0.038587005070571494
1001262.0,5.0,1260,0.03411948704251602
1001262.0,5.0,1275,0.030051589765341346
1001262.0,5.0,1290,0.02636549607806961
1001262.0,5.0,1305,0.023041353127296868
1001262.0,5.0,1320,0.02005781169478603
1001262.0,5.0,1335,0.017392525823896936
1001262.0,5.0,1350,0.015022606830794575
1001262.0,5.0,1365,0.012925027700787059
1001262.0,5.0,1380,0.011076975653354068
1001262.0,5.0,1395,0.009456152270464091
1001262.0,5.0,1410,0.008041021992330243
1001262.0,5.0,1425,0.0068110109747595675
1001262.0,6.0,0,3.1739047705938316e-05
1001262.0,6.0,15,3.8835308626777526e-05
1001262.0,6.0,30,4.7351912423155633e-05
1001262.0,6.0,45,5.7546905515974785e-05
1001262.0,6.0,60,6.972940582312395e-05
1001262.0,6.0,75,8.427611519214187e-05
1001262.0,6.0,90,0.00010165493037441024
1001262.0,6.0,105,0.00012245750144202432
1001262.0,6.0,120,0.00014744190094258223
1001262.0,6.0,135,0.0001775848947851118
1001262.0,6.0,150,0.00021414034205011458
1001262.0,6.0,165,0.00025869590610214555
1001262.0,6.0,180,0.0003132148703967838
1001262.0,6.0,195,0.00038004437767673717
1001262.0,6.0,210,0.0004618675091071676
1001262.0,6.0,225,0.0005615764906020423
1001262.0,6.0,240,0.0006820502178784449
1001262.0,6.0,255,0.0008258327537170322
1001262.0,6.0,270,0.000994730305316639
1001262.0,6.0,285,0.0011893697946809192
1001262.0,6.0,300,0.001408787161971996
1001262.0,6.0,315,0.0016501306934729484
1001262.0,6.0,330,0.001908566420859072
1001262.0,6.0,345,0.002177453714381432
1001262.0,6.0,360,0.0024488190015693953
1001262.0,6.0,375,0.0027140996816435044
1001262.0,6.0,390,0.0029650702400698605
1001262.0,6.0,405,0.0031948131997665353
