WKT,id,from_node,to_node,length,v0,connector,lanes,alpha,rcr,capacity,modes
"MULTILINESTRING ((12.456778672714 41.8398506347045,12.4566876690059 41.8398986348375))",61829,"49631","49358",0.009249000000000,59.299999999999997,0,2.000000000000000,1.600000000000000,30.000000000000000,3173.625000000000000,"c,h"
"MULTILINESTRING ((12.4574196985994 41.8395436341029,12.4570286828269 41.8397286344455,12.456778672714 41.8398506347045))",61883,"49671","49631",0.063226000000000,59.299999999999997,0,2.000000000000000,1.600000000000000,30.000000000000000,3173.625000000000000,"c,h"
"MULTILINESTRING ((12.4575967057563 41.8394576339235,12.4574196985994 41.8395436341029))",62156,"49879","49671",0.017532000000000,59.299999999999997,0,2.000000000000000,1.600000000000000,30.000000000000000,3173.625000000000000,"c,h"
"MULTILINESTRING ((12.4593077749213 41.8386286322142,12.4591077668058 41.8387296324582,12.4589507604749 41.8388036325928,12.4586287474813 41.838956632882))",62697,"50257","50205",0.067147000000000,59.299999999999997,0,2.000000000000000,1.600000000000000,30.000000000000000,3173.625000000000000,"c,h"
"MULTILINESTRING ((12.4586287474813 41.838956632882,12.4585027423883 41.8390176330074))",62622,"50205","49930",0.012467000000000,59.299999999999997,0,2.000000000000000,1.600000000000000,30.000000000000000,3173.625000000000000,"c,h"
"MULTILINESTRING ((12.4608978746879 41.8331505799443,12.4602368599693 41.8318795634767))",63315,"50575","50388",0.151472000000000,50.899999999999999,0,1.000000000000000,1.600000000000000,30.000000000000000,1745.970370000000003,"c,h"
"MULTILINESTRING ((12.4640550073106 41.8309535696084,12.4637049936222 41.8310625693061))",64788,"51769","51688",0.031494000000000,43.100000000000001,0,1.000000000000000,1.600000000000000,30.000000000000000,1745.970370000000003,"c,h"
"MULTILINESTRING ((12.4652980352167 41.8333146002596,12.4638489785979 41.833758598931))",64845,"51805","51391",0.130075000000000,50.899999999999999,0,1.000000000000000,1.600000000000000,30.000000000000000,1745.970370000000003,"c,h"
"MULTILINESTRING ((12.4642849884626 41.8345766095746,12.4636239643714 41.8345486064866,12.464106984722 41.8342046048197))",64934,"51867","51804",0.110398000000000,50.899999999999999,0,1.000000000000000,1.600000000000000,30.000000000000000,1745.970370000000003,"c,h"
"MULTILINESTRING ((12.4652980352167 41.8333146002596,12.4646630207933 41.8321305848389))",65212,"51805","51616",0.141691000000000,43.100000000000001,0,1.000000000000000,1.600000000000000,30.000000000000000,1745.970370000000003,"c,h"
"MULTILINESTRING ((12.4658370557188 41.8332236015518,12.4657520537089 41.8330755996005))",65749,"52462","52300",0.017891000000000,50.899999999999999,0,1.000000000000000,1.600000000000000,30.000000000000000,1745.970370000000003,"c,h"
"MULTILINESTRING ((12.4673041133071 41.8327386025137,12.4675031176626 41.8331316075825,12.4670551002727 41.8332536070079,12.4668840964871 41.8329216027136))",66378,"52938","52937",0.125797000000000,43.100000000000001,0,1.000000000000000,1.600000000000000,30.000000000000000,1745.970370000000003,"c,h"
"MULTILINESTRING ((12.4630749611234 41.8323015799852,12.462647952269 41.8313935684124))",64270,"51410","51388",0.106907000000000,43.100000000000001,0,1.000000000000000,1.600000000000000,30.000000000000000,1745.970370000000003,"c,h"
"MULTILINESTRING ((12.4634689843884 41.8311365691076,12.462647952269 41.8313935684124))",64271,"51411","51388",0.073933000000000,43.100000000000001,0,1.000000000000000,1.600000000000000,30.000000000000000,1745.970370000000003,"c,h"
"MULTILINESTRING ((12.4630749611234 41.8323015799852,12.4626249436148 41.8324295794657,12.4627389463588 41.8326215820129))",64322,"51410","51444",0.063327000000000,43.100000000000001,0,1.000000000000000,1.600000000000000,30.000000000000000,1745.970370000000003,"c,h"
"MULTILINESTRING ((12.462647952269 41.8313935684124,12.4625969512081 41.831285567035))",64242,"51388","51165",0.012722000000000,43.100000000000001,0,1.000000000000000,1.600000000000000,30.000000000000000,1745.970370000000003,"c,h"
"MULTILINESTRING ((12.4627079446312 41.8326995827217,12.4627389463588 41.8326215820129))",64323,"51121","51444",0.009038000000000,43.100000000000001,0,1.000000000000000,1.600000000000000,30.000000000000000,1745.970370000000003,"c,h"
"MULTILINESTRING ((12.4637049936222 41.8310625693061,12.4635569878346 41.8311085691773,12.4634689843884 41.8311365691076))",64678,"51688","51411",0.021257000000000,43.100000000000001,0,1.000000000000000,1.600000000000000,30.000000000000000,1745.970370000000003,"c,h"
"MULTILINESTRING ((12.4631679629748 41.832509582616,12.4630749611234 41.8323015799852))",64493,"51445","51410",0.024360000000000,43.100000000000001,0,1.000000000000000,1.600000000000000,30.000000000000000,1745.970370000000003,"c,h"
"MULTILINESTRING ((12.4631949636056 41.8325575832465,12.4631679629748 41.832509582616))",64552,"51429","51445",0.005784000000000,43.100000000000001,0,1.000000000000000,1.600000000000000,30.000000000000000,1745.970370000000003,"c,h"
"MULTILINESTRING ((12.4626969168335 41.8363336217952,12.4625909138935 41.8362066199809,12.4624739104512 41.8360926182603,12.4622649037168 41.8359666160225,12.4618318894554 41.8357466118282,12.4613558730024 41.8356076083246,12.4605198442412 41.8353456019786,12.4603848394964 41.835316601097))",63370,"50734","50428",0.227777000000000,52.700000000000003,0,2.000000000000000,1.600000000000000,30.000000000000000,2929.500000000000000,"c,h"
"MULTILINESTRING ((12.4613728820715 41.8344875963391,12.461420885427 41.8342765942702,12.461410885949 41.8341585929578,12.4613598849108 41.8340475915479,12.4612818832342 41.8338895895182,12.4608978746879 41.8331505799443))",63559,"50652","50575",0.156710000000000,45.700000000000003,0,1.000000000000000,1.600000000000000,30.000000000000000,1745.970370000000003,"c,h"
"MULTILINESTRING ((12.4630489395525 41.8350366093159,12.4627239284478 41.8349246067399))",64306,"51431","51419",0.029724000000000,53.067999999999998,0,1.000000000000000,1.600000000000000,30.000000000000000,2685.375000000000000,"c,h"
"MULTILINESTRING ((12.4629529235697 41.8366886266967,12.4628659208609 41.83662362563,12.4628129195606 41.8365376244806,12.4627529181536 41.8364316230864))",64330,"51451","51427",0.033517000000000,52.700000000000003,0,2.000000000000000,1.600000000000000,30.000000000000000,2929.500000000000000,"c,h"
"MULTILINESTRING ((12.4627529181536 41.8364316230864,12.4626969168335 41.8363336217952))",64298,"51427","50734",0.011837000000000,52.700000000000003,0,2.000000000000000,1.600000000000000,30.000000000000000,2929.500000000000000,"c,h"
"MULTILINESTRING ((12.4653440576367 41.8305635708444,12.4645770277292 41.8307905700546))",65169,"52041","51859",0.068522000000000,43.100000000000001,0,1.000000000000000,1.600000000000000,30.000000000000000,1745.970370000000003,"c,h"
"MULTILINESTRING ((12.4645770277292 41.8307905700546,12.4640550073106 41.8309535696084))",64918,"51859","51769",0.046991000000000,43.100000000000001,0,1.000000000000000,1.600000000000000,30.000000000000000,1745.970370000000003,"c,h"
"MULTILINESTRING ((12.4655930673331 41.8304915711191,12.465442061458 41.8305345709454,12.4653440576367 41.8305635708444))",65534,"52297","52041",0.022177000000000,43.100000000000001,0,1.000000000000000,1.600000000000000,30.000000000000000,1745.970370000000003,"c,h"
"MULTILINESTRING ((12.4669330993208 41.8327846014455,12.4668820986286 41.8326275995407,12.4672061112561 41.8325325998835))",66574,"52855","53031",0.046854000000000,43.100000000000001,0,1.000000000000000,1.600000000000000,30.000000000000000,1745.970370000000003,"c,h"
"MULTILINESTRING ((12.4647649979558 41.8356586232462,12.4645129926473 41.8351336165319,12.464476991791 41.8350716157127,12.4644019898324 41.8349656142554))",65080,"51977","51604",0.082783000000000,43.100000000000001,0,1.000000000000000,1.600000000000000,30.000000000000000,1745.970370000000003,"c,h"
"MULTILINESTRING ((12.4675301055689 41.8348686263947,12.4648630017926 41.8356276233256))",65301,"52128","52014",0.237032000000000,43.100000000000001,0,1.000000000000000,1.600000000000000,30.000000000000000,1745.970370000000003,"c,h"
"MULTILINESTRING ((12.4660840396618 41.8365596385063,12.4658070336219 41.8360096314172))",65772,"52483","52172",0.065278000000000,50.899999999999999,0,1.000000000000000,1.600000000000000,30.000000000000000,1745.970370000000003,"c,h"
"MULTILINESTRING ((12.4668800933415 41.8333196069808,12.466065061351 41.8335886064417,12.4658370557188 41.8332236015518))",65792,"52498","52462",0.118746000000000,43.100000000000001,0,1.000000000000000,1.600000000000000,30.000000000000000,1745.970370000000003,"c,h"
"MULTILINESTRING ((12.4659510504534 41.8344786155419,12.4652980352167 41.8333146002596))",65508,"52015","51805",0.140203000000000,43.100000000000001,0,1.000000000000000,1.600000000000000,30.000000000000000,1745.970370000000003,"c,h"
"MULTILINESTRING ((12.4644109911431 41.8348356128939,12.4645079940085 41.834928614304))",65132,"51924","51978",0.013101000000000,43.100000000000001,0,1.000000000000000,1.600000000000000,30.000000000000000,1745.970370000000003,"c,h"
"MULTILINESTRING ((12.4644019898324 41.8349656142554,12.4644109911431 41.8348356128939))",65083,"51604","51924",0.014459000000000,43.100000000000001,0,1.000000000000000,1.600000000000000,30.000000000000000,1745.970370000000003,"c,h"
"MULTILINESTRING ((12.4649780014385 41.8362356303562,12.4649220008266 41.836043628053))",65333,"52150","52104",0.021827000000000,50.899999999999999,0,1.000000000000000,1.600000000000000,30.000000000000000,1745.970370000000003,"c,h"
"MULTILINESTRING ((12.4658070336219 41.8360096314172,12.4652570122694 41.836159630714,12.4649780014385 41.8362356303562))",65357,"52172","52150",0.073293000000000,50.899999999999999,0,1.000000000000000,1.600000000000000,30.000000000000000,1745.970370000000003,"c,h"
"MULTILINESTRING ((12.4648630017926 41.8356276233256,12.4647649979558 41.8356586232462))",65264,"52014","51977",0.008839000000000,50.899999999999999,0,1.000000000000000,1.600000000000000,30.000000000000000,1745.970370000000003,"c,h"
"MULTILINESTRING ((12.4649220008266 41.836043628053,12.4647649979558 41.8356586232462))",65263,"52104","51977",0.044706000000000,50.899999999999999,0,1.000000000000000,1.600000000000000,30.000000000000000,1745.970370000000003,"c,h"
"MULTILINESTRING ((12.4675301055689 41.8348686263947,12.4670800946296 41.8341246164891))",66488,"52128","52553",0.090697000000000,43.100000000000001,0,1.000000000000000,1.600000000000000,30.000000000000000,1745.970370000000003,"c,h"
"MULTILINESTRING ((12.4677311134035 41.8348096266066,12.4675301055689 41.8348686263947))",66777,"53117","52128",0.017936000000000,43.100000000000001,0,1.000000000000000,1.600000000000000,30.000000000000000,1745.970370000000003,"c,h"
"MULTILINESTRING ((12.467687101818 41.8361326406645,12.4662180447695 41.8365356388127))",66008,"52657","52589",0.129971000000000,50.899999999999999,0,1.000000000000000,1.600000000000000,30.000000000000000,1745.970370000000003,"c,h"
"MULTILINESTRING ((12.4650339493606 41.8434177079376,12.4650229489711 41.8434157078696,12.4648449427195 41.8433767066992,12.4646479360029 41.8433067051146,12.4644819305394 41.8432217034992,12.4643399259208 41.8431417020388,12.4642349226326 41.8430657007774,12.4641349196037 41.8429796994295,12.4640229162919 41.8428726978047,12.4624148728233 41.8407956686538,12.4618308574344 41.8399886575001,12.4616728532686 41.8397706544862,12.4613978454794 41.8394626500097,12.4612538412479 41.839321647884))",63691,"100060121","50766",0.562685000000000,59.299999999999997,0,2.000000000000000,1.600000000000000,30.000000000000000,3173.625000000000000,"c,h"
"MULTILINESTRING ((12.4612538412479 41.839321647884,12.4612198402465 41.8392886473853,12.4610928365194 41.8391636455036,12.4609548323728 41.8390406435971,12.4606358224533 41.8388006396674,12.4605028181361 41.8387246382881))",63417,"50766","50449",0.091385000000000,59.299999999999997,0,2.000000000000000,1.600000000000000,30.000000000000000,3173.625000000000000,"c,h"
"MULTILINESTRING ((12.4675360492364 41.8423737072375,12.4679190656115 41.8420697055771))",66993,"53098","53375",0.046390000000000,47.299999999999997,0,1.000000000000000,1.600000000000000,30.000000000000000,2367.128999999999905,"c,h"
"MULTILINESTRING ((12.4671200369763 41.8419707011435,12.4671600383945 41.8419777013875,12.4671890393403 41.841993701682,12.4672340407765 41.842022702184,12.4672610415357 41.8420537026317))",66601,"52995","53103",0.015451000000000,50.899999999999999,0,1.000000000000000,1.600000000000000,30.000000000000000,1745.970370000000003,"c,h"
"MULTILINESTRING ((12.4678800565882 41.8430767162598,12.4677780534251 41.8429987149897,12.467449042917 41.8427877113304,12.4673670404819 41.8427107101553,12.4673400399563 41.8426487093737,12.4673400404839 41.8425787086197,12.4673660419676 41.8425087079752,12.4675360492364 41.8423737072375))",66779,"53191","53098",0.102732000000000,55.100000000000001,0,1.000000000000000,1.600000000000000,30.000000000000000,2367.128999999999905,"c,h"
"MULTILINESTRING ((12.4679570589751 41.8431357172198,12.4678800565882 41.8430767162598))",66974,"50963","53191",0.009157000000000,55.100000000000001,0,1.000000000000000,1.600000000000000,30.000000000000000,2367.128999999999905,"c,h"
"MULTILINESTRING ((12.4713094010248 41.8140764186495,12.4712043984302 41.8139084164016))",69062,"54889","54863",0.020599000000000,43.100000000000001,0,1.000000000000000,1.600000000000000,30.000000000000000,1839.839750000000095,"c,h"
"MULTILINESTRING ((12.4786516229782 41.8204425180019,12.478358612299 41.8204305166398,12.4778325931008 41.8204125142327,12.4766495499196 41.8203725088236,12.4754135048056 41.8203305031693,12.4736134391124 41.8202684949246,12.4730294177979 41.8202484922506,12.4727434073537 41.8202394909495,12.4708693389565 41.8201754823694,12.4705713281767 41.820152480867))",68581,"54537","53418",0.672134000000000,52.700000000000003,0,2.000000000000000,1.600000000000000,30.000000000000000,2929.500000000000000,"c,h"
"MULTILINESTRING ((12.4780185561613 41.8262325776197,12.4770565212339 41.8261745729468,12.4758534775528 41.8261025671083,12.4757284735372 41.8260255657536))",71742,"56827","56780",0.193893000000000,54.468000000000004,0,2.000000000000000,1.600000000000000,30.000000000000000,2929.500000000000000,"c,h"
"MULTILINESTRING ((12.4775726085876 41.8170824773308,12.4773536009673 41.8170254757963,12.4771745946819 41.8169864746237,12.4769445864693 41.8169544733116,12.4767255783753 41.8169604724544,12.4765055699814 41.8170014719693,12.4763695647198 41.8170364717732,12.4761855573555 41.8171164718589,12.4759965497398 41.8172054720203,12.4758365432501 41.8172864722177,12.4758225426829 41.817293472234))",71792,"56865","56248",0.156880000000000,44.500000000000000,0,1.000000000000000,1.600000000000000,30.000000000000000,1945.006000000000085,"c,h"
"MULTILINESTRING ((12.4700772783952 41.8243535239701,12.470019275947 41.8243955241776,12.4686832239542 41.8247785226697))",67397,"53678","53662",0.125572000000000,47.468000000000004,0,1.000000000000000,1.600000000000000,30.000000000000000,1745.970370000000003,"c,h"
"MULTILINESTRING ((12.4790596136688 41.8236745544814,12.4790196139433 41.8234425518175,12.4789826139821 41.823256549661,12.4789016125164 41.8230555471581,12.4788186104055 41.8229305454642,12.478713607283 41.8228325439682,12.4785926033016 41.8227705427921,12.4784555984688 41.8227435419252,12.4782685916703 41.8227335410307,12.4781185859461 41.8227615407006,12.4779045774406 41.8228465407143,12.4776575675415 41.8229555408472,12.477458559655 41.8230315408272,12.477195549431 41.8231055405163,12.4762135117248 41.8233195386848,12.4759804999928 41.8237405422327))",71880,"56928","56331",0.373463000000000,47.468000000000004,0,1.000000000000000,1.600000000000000,30.000000000000000,1745.970370000000003,"c,h"
"MULTILINESTRING ((12.4762465868367 41.8134944331783,12.4760905815249 41.8134384319198))",71931,"56967","56852",0.014377000000000,50.100000000000001,0,2.000000000000000,1.600000000000000,30.000000000000000,3087.000000000000000,"c,h"
"MULTILINESTRING ((12.4717393976479 41.8166254478621,12.4716323936929 41.8166284474438,12.4713083815595 41.8166584464019,12.4710303709436 41.8167114458009,12.4706183550417 41.8168124451516))",68621,"54559","54405",0.095884000000000,44.500000000000000,0,1.000000000000000,1.600000000000000,30.000000000000000,1945.006000000000085,"c,h"
