WKT,id,centroid,modes
"POINT (12.4852099271687 41.8120384552332)",60956,0,"c,h"
"POINT (12.4854699399687 41.8116064516833)",60957,0,"c,h"
"POINT (12.4850578906375 41.8161574988721)",60967,0,"c,h"
"POINT (12.4851749447215 41.8095304281324)",60968,0,"c,h"
"POINT (12.4852529240764 41.8126604620994)",60974,0,"c,h"
"POINT (12.4856599358412 41.8130854683789)",60975,0,"c,h"
"POINT (12.4849658988567 41.8146134818862)",60979,0,"c,h"
"POINT (12.4847249309644 41.8091604222644)",60980,0,"c,h"
"POINT (12.4856499542226 41.81058944151)",60981,0,"c,h"
"POINT (12.4851938649486 41.8202415433593)",60982,0,"c,h"
"POINT (12.4858460312784 41.8012873424008)",60995,0,"c,h"
"POINT (12.4854218705337 41.8206135483188)",60996,0,"c,h"
"POINT (12.4853579069452 41.8154544925756)",60998,0,"c,h"
"POINT (12.485363921575 41.8135364719822)",61023,0,"c,h"
"POINT (12.4854629304944 41.8128334648419)",61030,0,"c,h"
"POINT (12.4852499240563 41.8126484619578)",61031,0,"c,h"
"POINT (12.4852059115613 41.8140964773376)",61032,0,"c,h"
"POINT (12.485184932282 41.8112354464976)",61035,0,"c,h"
"POINT (12.485659951563 41.8109924458831)",61036,0,"c,h"
"POINT (12.4864669153313 41.8197635435712)",61037,0,"c,h"
"POINT (12.4852118549841 41.8216555586428)",61049,0,"c,h"
"POINT (12.4855719536396 41.8102854379151)",61061,0,"c,h"
"POINT (12.485314932988 41.8117774528694)",61084,0,"c,h"
"POINT (12.4854039350869 41.8119334549203)",61085,0,"c,h"
"POINT (12.4861398881486 41.8217815639002)",61087,0,"c,h"
"POINT (12.4863730818317 41.7971323000004)",61097,0,"c,h"
"POINT (12.4861889422118 41.8148254893074)",61099,0,"c,h"
"POINT (12.4857809595399 41.8105224413407)",61100,0,"c,h"
"POINT (12.4853029161178 41.8139644763265)",61101,0,"c,h"
"POINT (12.4853039195727 41.8135094714397)",61109,0,"c,h"
"POINT (12.4854709275507 41.8132644695083)",61110,0,"c,h"
"POINT (12.4855609387983 41.8122074585254)",61114,0,"c,h"
"POINT (12.4854179187065 41.8141824791534)",61120,0,"c,h"
"POINT (12.4862209524847 41.8136144764238)",61121,0,"c,h"
"POINT (12.4859918845119 41.8215415606965)",61122,0,"c,h"
"POINT (12.4855869292146 41.8136104737153)",61127,0,"c,h"
"POINT (12.4855638325168 41.8263666108025)",61131,0,"c,h"
"POINT (12.4857738355616 41.8269886183782)",61132,0,"c,h"
"POINT (12.4856239440582 41.811815454577)",61140,0,"c,h"
"POINT (12.4854759204249 41.8142374799886)",61143,0,"c,h"
"POINT (12.4862859545055 41.8136634772238)",61144,0,"c,h"
"POINT (12.4855479300049 41.8133144703695)",61160,0,"c,h"
"POINT (12.4856257483664 41.8378627348084)",61170,0,"c,h"
"POINT (12.4861207660568 41.8379307376224)",61171,0,"c,h"
"POINT (12.4856319339408 41.8132014695081)",61176,0,"c,h"
"POINT (12.4855659231766 41.8143114811625)",61177,0,"c,h"
"POINT (12.4855678697157 41.8214365577843)",61178,0,"c,h"
"POINT (12.4865020482933 41.8022313552968)",61180,0,"c,h"
"POINT (12.4855799344486 41.8128794658283)",61185,0,"c,h"
"POINT (12.4855960189998 41.8016993457746)",61186,0,"c,h"
"POINT (12.4859600325913 41.8016703469933)",61187,0,"c,h"
"POINT (12.4860689618614 41.8116224543736)",61197,0,"c,h"
"POINT (12.4857917559067 41.8376717334497)",61198,0,"c,h"
"POINT (12.4858069575285 41.8109174456951)",61207,0,"c,h"
"POINT (12.4857649572995 41.8107424436378)",61212,0,"c,h"
"POINT (12.4858519414626 41.8132764712392)",61213,0,"c,h"
"POINT (12.4859859501205 41.8127794664604)",61214,0,"c,h"
"POINT (12.4856969182248 41.8156114956888)",61217,0,"c,h"
"POINT (12.4857069347891 41.8134554725536)",61220,0,"c,h"
"POINT (12.4857218518463 41.8245675921117)",61221,0,"c,h"
"POINT (12.4869119065847 41.8231045813769)",61222,0,"c,h"
"POINT (12.4861278552421 41.8261016103228)",61223,0,"c,h"
"POINT (12.4863128359615 41.8295716484407)",61224,0,"c,h"
"POINT (12.4857119551715 41.8107664436729)",61230,0,"c,h"
"POINT (12.4857379284312 41.8144534834121)",61233,0,"c,h"
"POINT (12.4863988438663 41.8289406420115)",61240,0,"c,h"
"POINT (12.4866869965967 41.8100214397655)",61244,0,"c,h"
"POINT (12.4858939627911 41.8106424431055)",61245,0,"c,h"
"POINT (12.485911961342 41.8109234462011)",61248,0,"c,h"
"POINT (12.4863267802112 41.8370557290663)",61252,0,"c,h"
"POINT (12.486246771066 41.8378807376139)",61253,0,"c,h"
"POINT (12.4858477542661 41.8381637389835)",61254,0,"c,h"
"POINT (12.4859549459916 41.8131774706081)",61263,0,"c,h"
"POINT (12.4864730541948 41.8013033452083)",61269,0,"c,h"
"POINT (12.4860320353493 41.8016553471349)",61270,0,"c,h"
"POINT (12.4860229518483 41.8127304660892)",61280,0,"c,h"
"POINT (12.4859748529095 41.8256636049669)",61281,0,"c,h"
"POINT (12.4872929145186 41.8239125916707)",61282,0,"c,h"
"POINT (12.4860179657181 41.8108594459589)",61293,0,"c,h"
"POINT (12.4861929668014 41.8115714543468)",61317,0,"c,h"
"POINT (12.4860379157619 41.8176075185831)",61323,0,"c,h"
"POINT (12.4866049340098 41.8179525246766)",61324,0,"c,h"
"POINT (12.486232040205 41.8019873515412)",61325,0,"c,h"
"POINT (12.4860548373155 41.8281296318376)",61335,0,"c,h"
"POINT (12.4865588511917 41.8287486406181)",61336,0,"c,h"
"POINT (12.4862179578354 41.8128874685966)",61338,0,"c,h"
"POINT (12.4863599735244 41.8114934542105)",61348,0,"c,h"
"POINT (12.4866268597647 41.8279406322089)",61353,0,"c,h"
"POINT (12.4861377664037 41.8379677380924)",61374,0,"c,h"
"POINT (12.4871139330045 41.8205765550349)",61385,0,"c,h"
"POINT (12.4870039106428 41.8230145807956)",61386,0,"c,h"
"POINT (12.4862808622795 41.8259136089434)",61387,0,"c,h"
"POINT (12.4863369653559 41.8124684645932)",61390,0,"c,h"
"POINT (12.486945982975 41.8131024739681)",61402,0,"c,h"
"POINT (12.4861769625705 41.8120564594923)",61407,0,"c,h"
"POINT (12.4861199575013 41.8124524635089)",61413,0,"c,h"
"POINT (12.4860348521539 41.8260576094584)",61432,0,"c,h"
"POINT (12.4870089848547 41.8131604748564)",61435,0,"c,h"
"POINT (12.4864518687085 41.825894609458)",61443,0,"c,h"
"POINT (12.4869158575818 41.8296446517618)",61444,0,"c,h"
"POINT (12.486371969579 41.8120774605378)",61455,0,"c,h"
"POINT (12.4864438688954 41.8258306087357)",61457,0,"c,h"
"POINT (12.4865629735112 41.8124884657583)",61458,0,"c,h"
"POINT (12.4868638519719 41.8301366568383)",61462,0,"c,h"
"POINT (12.4869631042124 41.7970383014711)",61472,0,"c,h"
"POINT (12.4864798473853 41.8288686415773)",61484,0,"c,h"
"POINT (12.4883890173439 41.8155875067477)",61489,0,"c,h"
"POINT (12.4864269759941 41.8114924544815)",61497,0,"c,h"
"POINT (12.4863079741897 41.8111504503055)",61498,0,"c,h"
"POINT (12.4864579739037 41.8119224592334)",61508,0,"c,h"
"POINT (12.486480951133 41.8150664931258)",61518,0,"c,h"
"POINT (12.4865688740993 41.8257496083899)",61520,0,"c,h"
"POINT (12.4870880713705 41.8020253555475)",61523,0,"c,h"
"POINT (12.486863885485 41.8256776088555)",61528,0,"c,h"
"POINT (12.486780858797 41.8288226423479)",61534,0,"c,h"
"POINT (12.4866979789683 41.8124224656164)",61538,0,"c,h"
"POINT (12.4867079782467 41.812567467217)",61539,0,"c,h"
"POINT (12.4889400161673 41.8184405397398)",61555,0,"c,h"
"POINT (12.4866088522707 41.8288496419152)",61558,0,"c,h"
"POINT (12.4876229005592 41.8273846304137)",61563,0,"c,h"
"POINT (12.486998866556 41.8288566436304)",61617,0,"c,h"
"POINT (12.4868538509654 41.8302216577111)",61645,0,"c,h"
"POINT (12.4868598515317 41.8301756572413)",61649,0,"c,h"
"POINT (12.4873118680518 41.8301886592816)",61650,0,"c,h"
"POINT (12.4868269793152 41.8130074724467)",61694,0,"c,h"
"POINT (12.487249995762 41.8128874729351)",61695,0,"c,h"
"POINT (12.4874648835903 41.8288696457296)",61717,0,"c,h"
"POINT (12.4871099132243 41.8231895831237)",61720,0,"c,h"
"POINT (12.4894880141368 41.8213925737907)",61721,0,"c,h"
"POINT (12.4870049760699 41.8143104872015)",61722,0,"c,h"
"POINT (12.4873269855155 41.8146284919737)",61723,0,"c,h"
"POINT (12.4873249981278 41.8129394738093)",61727,0,"c,h"
"POINT (12.4872738659257 41.8302856601659)",61736,0,"c,h"
"POINT (12.4887091351996 41.8014563562492)",61760,0,"c,h"
"POINT (12.4873459189615 41.823580588322)",61775,0,"c,h"
"POINT (12.4881389795149 41.8194005466965)",61778,0,"c,h"
"POINT (12.4871639908515 41.813120475078)",61793,0,"c,h"
"POINT (12.4878520117051 41.8137104843122)",61794,0,"c,h"
"POINT (12.4872629950306 41.8130484747203)",61795,0,"c,h"
"POINT (12.487240981093 41.8147964934182)",61822,0,"c,h"
"POINT (12.4871459924957 41.8128134717024)",61828,0,"c,h"
"POINT (12.487591010104 41.812646471778)",61829,0,"c,h"
"POINT (12.4873729996665 41.8129694743335)",61836,0,"c,h"
"POINT (12.4879470157071 41.8136424839805)",61837,0,"c,h"
"POINT (12.488171898069 41.8304016651899)",61840,0,"c,h"
"POINT (12.4877269306602 41.8238875932263)",61841,0,"c,h"
"POINT (12.4881848993962 41.8302886640283)",61847,0,"c,h"
"POINT (12.4876330110617 41.812724472793)",61849,0,"c,h"
"POINT (12.4878699396737 41.8233875884487)",61854,0,"c,h"
"POINT (12.4880610204976 41.8135624835998)",61861,0,"c,h"
"POINT (12.4874680036685 41.8129014740019)",61862,0,"c,h"
"POINT (12.4874109007314 41.8263246181167)",61871,0,"c,h"
"POINT (12.4875029006642 41.8267836234422)",61872,0,"c,h"
"POINT (12.488161024706 41.8134914832569)",61898,0,"c,h"
"POINT (12.4875640077148 41.8128324736638)",61899,0,"c,h"
"POINT (12.4879429170876 41.826750624937)",61913,0,"c,h"
"POINT (12.4876700121887 41.8127554732817)",61934,0,"c,h"
"POINT (12.488258028789 41.8134224829229)",61935,0,"c,h"
"POINT (12.4875810003034 41.8139024852369)",61942,0,"c,h"
"POINT (12.4878420206576 41.8124694709306)",61952,0,"c,h"
"POINT (12.4880989152478 41.8277586364393)",61968,0,"c,h"
"POINT (12.4879150229049 41.8125274718608)",61969,0,"c,h"
"POINT (12.4877189325376 41.8235985900837)",61989,0,"c,h"
"POINT (12.4879269390265 41.8237525926148)",61990,0,"c,h"
"POINT (12.4875849263495 41.8237665913277)",61991,0,"c,h"
"POINT (12.4877330067008 41.8137944847149)",61994,0,"c,h"
"POINT (12.4875880128251 41.8122694677132)",62034,0,"c,h"
"POINT (12.4881270326485 41.8122674699573)",62035,0,"c,h"
"POINT (12.4884989644933 41.8231615886617)",62044,0,"c,h"
"POINT (12.4879109003703 41.8288186470558)",62055,0,"c,h"
"POINT (12.4882959151858 41.8287306477274)",62056,0,"c,h"
"POINT (12.4881620332739 41.8123554710503)",62059,0,"c,h"
"POINT (12.4880369439492 41.8236355918186)",62065,0,"c,h"
"POINT (12.4878929371982 41.8238295933002)",62066,0,"c,h"
"POINT (12.4882309292606 41.8265396238774)",62072,0,"c,h"
"POINT (12.4879900219212 41.813025477529)",62084,0,"c,h"
"POINT (12.4882430325935 41.8128424766254)",62085,0,"c,h"
"POINT (12.4882449151895 41.8284806448226)",62123,0,"c,h"
"POINT (12.4886420543082 41.8119034682096)",62132,0,"c,h"
"POINT (12.4893250202912 41.8197755557145)",62135,0,"c,h"
"POINT (12.4887170565839 41.8119674692127)",62144,0,"c,h"
"POINT (12.4882459057498 41.8297416583976)",62152,0,"c,h"
"POINT (12.4882219198748 41.8277446368057)",62162,0,"c,h"
"POINT (12.4881669191679 41.8275696346914)",62163,0,"c,h"
"POINT (12.4885200442678 41.8126434756506)",62171,0,"c,h"
"POINT (12.4883659197807 41.8284616451268)",62172,0,"c,h"
"POINT (12.4884059201015 41.8286146469415)",62206,0,"c,h"
"POINT (12.4883670333732 41.8133454825533)",62208,0,"c,h"
"POINT (12.488675028749 41.8154685066704)",62213,0,"c,h"
"POINT (12.4887450258467 41.8161975148024)",62214,0,"c,h"
"POINT (12.4893040030616 41.8219665791912)",62243,0,"c,h"
"POINT (12.4888159763038 41.8231405897684)",62244,0,"c,h"
"POINT (12.488824057092 41.8124234745636)",62246,0,"c,h"
"POINT (12.4888040211731 41.8171085248454)",62261,0,"c,h"
"POINT (12.4885980430943 41.8131814817614)",62273,0,"c,h"
"POINT (12.4902280906998 41.8148195062201)",62296,0,"c,h"
"POINT (12.4890700394213 41.8159805138353)",62297,0,"c,h"
"POINT (12.4886969705471 41.8233245912475)",62302,0,"c,h"
"POINT (12.4885719659221 41.8233285907651)",62303,0,"c,h"
"POINT (12.4887059690223 41.8235715939424)",62305,0,"c,h"
"POINT (12.4897389998436 41.824523608526)",62306,0,"c,h"
"POINT (12.4890809837162 41.823450594217)",62307,0,"c,h"
"POINT (12.489079067845 41.8122394736576)",62313,0,"c,h"
"POINT (12.4890410376721 41.8160715146918)",62322,0,"c,h"
"POINT (12.4880299973597 41.816491514958)",62323,0,"c,h"
"POINT (12.488797027097 41.8162855159671)",62324,0,"c,h"
"POINT (12.4891800423678 41.8161265158673)",62334,0,"c,h"
"POINT (12.4889910288798 41.8169975244379)",62339,0,"c,h"
"POINT (12.4890389846064 41.8231265905551)",62341,0,"c,h"
"POINT (12.4889120563087 41.8129584806841)",62373,0,"c,h"
"POINT (12.4897550498407 41.8179455378424)",62385,0,"c,h"
"POINT (12.4894640344584 41.8185695433294)",62386,0,"c,h"
"POINT (12.4891080336758 41.81693152422)",62403,0,"c,h"
"POINT (12.4890840314268 41.817113526076)",62404,0,"c,h"
"POINT (12.4901470256513 41.8230845947604)",62415,0,"c,h"
"POINT (12.4892080257624 41.8184745412319)",62420,0,"c,h"
"POINT (12.4905830990692 41.8154425144097)",62427,0,"c,h"
"POINT (12.4894900806218 41.812549478717)",62431,0,"c,h"
"POINT (12.4894899987509 41.8234505959362)",62434,0,"c,h"
"POINT (12.4895840531835 41.816663523339)",62446,0,"c,h"
"POINT (12.4891660167378 41.8194705517661)",62474,0,"c,h"
"POINT (12.4892040685943 41.8127514796863)",62484,0,"c,h"
"POINT (12.4899030423627 41.8196655569608)",62525,0,"c,h"
"POINT (12.4896950326143 41.8199455590979)",62526,0,"c,h"
"POINT (12.4913621388415 41.8139585017293)",62589,0,"c,h"
"POINT (12.4894869975514 41.8235955974834)",62593,0,"c,h"
"POINT (12.4906510930159 41.8165815269414)",62627,0,"c,h"
"POINT (12.4906821099684 41.8144755044298)",62872,0,"c,h"
"POINT (12.4911551125537 41.8164465276078)",63005,0,"c,h"
"POINT (12.4911421224673 41.8150625126733)",63006,0,"c,h"
"POINT (12.4917591480568 41.8146745110946)",63228,0,"c,h"
"POINT (12.4913491171762 41.8167805320142)",63232,0,"c,h"
"POINT (12.4919181553419 41.8144825096985)",63473,0,"c,h"
"POINT (12.4849787985102 41.8280296262366)",1001120,0,"c,h"
"POINT (12.4893100300598 41.8184015408756)",1001209,0,"c,h"
"POINT (12.4443195137079 41.8002271560596)",1001215,0,"c,h"
"POINT (12.4602439947117 41.8140343715735)",1058889,0,"c,h"
"POINT (12.4649072092399 41.8083003296095)",10060475,0,"c,h"
"POINT (12.4661301347576 41.8241615052755)",10060477,0,"c,h"
"POINT (12.4711592232851 41.836954664143)",10060479,0,"c,h"
"POINT (12.4712462266873 41.8369276642188)",10060481,0,"c,h"
"POINT (12.4713502307448 41.8368966643231)",10060482,0,"c,h"
"POINT (12.47145723492 41.8368646644292)",10060485,0,"c,h"
"POINT (12.4715642390953 41.8368326645354)",10060487,0,"c,h"
"POINT (12.471669243197 41.8368006646331)",10060488,0,"c,h"
"POINT (12.4717772474166 41.8367676647327)",10060490,0,"c,h"
"POINT (12.4718392498544 41.8367466647677)",10060492,0,"c,h"
"POINT (12.471998255806 41.8367326652867)",10060494,0,"c,h"
"POINT (12.4842299233283 41.8077554050861)",10061421,0,"c,h"
"POINT (12.4844589235933 41.8088404177074)",10061422,0,"c,h"
"POINT (12.4703563968821 41.8099723705292)",10061424,0,"c,h"
"POINT (12.4700993910647 41.8094903642676)",10061426,0,"c,h"
"POINT (12.4784386783162 41.8120414267856)",10061427,0,"c,h"
"POINT (12.4755905797242 41.8112344061271)",10061428,0,"c,h"
"POINT (12.4738545056783 41.8125974134683)",10061430,0,"c,h"
"POINT (12.4649362093344 41.8084293311177)",10061431,0,"c,h"
"POINT (12.4538247929424 41.8095082958622)",10061432,0,"c,h"
"POINT (12.4847989064452 41.8127864615448)",10061433,0,"c,h"
"POINT (12.4836358572955 41.8136394658232)",10061434,0,"c,h"
"POINT (12.483525854673 41.813450463329)",10061435,0,"c,h"
"POINT (12.4851819102886 41.8141484777957)",10061436,0,"c,h"
"POINT (12.4853639170299 41.8141414784857)",10061437,0,"c,h"
"POINT (12.4850309053627 41.8140654762685)",10061438,0,"c,h"
"POINT (12.4857939580046 41.8107904442756)",10061439,0,"c,h"
"POINT (12.4855269507916 41.8104444394346)",10061440,0,"c,h"
"POINT (12.4841089305095 41.8062073879457)",10061441,0,"c,h"
"POINT (12.4668852941872 41.8066703204316)",10061447,0,"c,h"
"POINT (12.4783925698947 41.8262345792152)",10061448,0,"c,h"
"POINT (12.4784965734997 41.8262635799649)",10061449,0,"c,h"
"POINT (12.4857268388998 41.8263146109284)",10061451,0,"c,h"
"POINT (12.4818616882144 41.8274586069816)",10061452,0,"c,h"
"POINT (12.4810286583962 41.8273516023257)",10061453,0,"c,h"
"POINT (12.4817496847437 41.827372605585)",10061454,0,"c,h"
"POINT (12.4804426364927 41.8273996003766)",10061460,0,"c,h"
"POINT (12.479760609458 41.8276606003154)",10061462,0,"c,h"
"POINT (12.479043581046 41.8279336002358)",10061463,0,"c,h"
"POINT (12.4841057861577 41.8254035943099)",10061464,0,"c,h"
"POINT (12.4843347956734 41.8252575937022)",10061465,0,"c,h"
"POINT (12.4830087458388 41.8254025896851)",10061466,0,"c,h"
"POINT (12.4838227772203 41.8252085910216)",10061468,0,"c,h"
"POINT (12.4841957914507 41.8251395918481)",10061469,0,"c,h"
"POINT (12.483508763347 41.8255185930362)",10061470,0,"c,h"
"POINT (12.4831307521279 41.8251625876162)",10061471,0,"c,h"
"POINT (12.482135703611 41.8267506005162)",10061472,0,"c,h"
"POINT (12.4824387172235 41.8264215982509)",10061474,0,"c,h"
"POINT (12.4824787191752 41.8263575977306)",10061475,0,"c,h"
"POINT (12.4806046427415 41.8273606006386)",10061503,0,"c,h"
"POINT (12.4851789078644 41.814456481094)",10061504,0,"c,h"
"POINT (12.4822797178448 41.8255615883292)",10061626,0,"c,h"
"POINT (12.4823857219069 41.8255395885384)",10061627,0,"c,h"
"POINT (12.4812026783665 41.825546583637)",10061629,0,"c,h"
"POINT (12.4856868527167 41.824280588877)",10061630,0,"c,h"
"POINT (12.4782995675442 41.8260925772961)",10061635,0,"c,h"
"POINT (12.479089582203 41.8280046011933)",10061636,0,"c,h"
"POINT (12.4721092600681 41.8367086654958)",10061670,0,"c,h"
"POINT (12.464711200156 41.8085503314696)",10061685,0,"c,h"
"POINT (12.4647642041661 41.808276328749)",10061687,0,"c,h"
"POINT (12.4649172119333 41.8079913263317)",10061689,0,"c,h"
"POINT (12.4699673831746 41.8098943680528)",10061773,0,"c,h"
"POINT (12.4807778870798 41.7956952610492)",10061775,0,"c,h"
"POINT (12.4720712586106 41.8367166654219)",10061782,0,"c,h"
"POINT (12.4546377741376 41.8159663686966)",10061792,0,"c,h"
"POINT (12.4544607703243 41.8156093641123)",10061793,0,"c,h"
"POINT (12.4550327913825 41.8156043664718)",10061797,0,"c,h"
"POINT (12.4593409524943 41.8152333806538)",10061798,0,"c,h"
"POINT (12.4550397902074 41.8157943685437)",10061800,0,"c,h"
"POINT (12.4580379012114 41.815684380007)",10061802,0,"c,h"
"POINT (12.4828396354882 41.8392497380264)",100060077,0,"c,h"
"POINT (12.4420017641453 41.8002657815098)",100060097,0,"c,h"
"POINT (12.4428014548814 41.8006331540077)",100060098,0,"c,h"
"POINT (12.4652079695548 41.8415876889593)",100060117,0,"c,h"
"POINT (12.4672260328097 41.8430407131158)",100060118,0,"c,h"
"POINT (12.4677690497554 41.8434417197239)",100060119,0,"c,h"
"POINT (12.4697131112293 41.8447707422329)",100060120,0,"c,h"
"POINT (12.4650339493606 41.8434177079376)",100060121,0,"c,h"
"POINT (12.464355927346 41.8430307009105)",100060122,0,"c,h"
"POINT (12.4667470127682 41.8433627145656)",100060123,0,"c,h"
"POINT (12.4606530020882 41.8150503842187)",100060146,0,"c,h"
"POINT (12.4585129191949 41.8156143812578)",100060147,0,"c,h"
"POINT (12.4602849976272 41.8138473697364)",100060167,0,"c,h"
"POINT (12.4600939770023 41.8156533883437)",100060222,0,"c,h"
"POINT (12.4612240195918 41.8155123915923)",100060223,0,"c,h"
"POINT (12.480717567413 41.8379267148504)",100060278,0,"c,h"
"POINT (12.480721567846 41.837888714458)",100060279,0,"c,h"
"POINT (12.4807395679737 41.8379597152983)",100060280,0,"c,h"
"POINT (12.4161108977088 41.808242557319)",1,1,"c,h"
"POINT (12.4189482170187 41.8046327455122)",2,1,"c,h"
"POINT (12.4419181288261 41.8000940556394)",3,1,"c,h"
"POINT (12.4535227738942 41.7980922748725)",4,1,"c,h"
"POINT (12.4592262227707 41.7999388810715)",5,1,"c,h"
"POINT (12.4812906600302 41.795492970105)",6,1,"c,h"
"POINT (12.4869732933999 41.7965482229611)",7,1,"c,h"
"POINT (12.4879308067149 41.7998612936466)",8,1,"c,h"
"POINT (12.4916359669339 41.8134143914349)",9,1,"c,h"
"POINT (12.4878059136738 41.8217294692919)",10,1,"c,h"
"POINT (12.4827893765233 41.8268482899662)",11,1,"c,h"
"POINT (12.4829559005781 41.8291128497442)",12,1,"c,h"
"POINT (12.4844546170712 41.8384571891185)",13,1,"c,h"
"POINT (12.483752093715 41.8418727668675)",14,1,"c,h"
"POINT (12.4824303090302 41.848788656517)",15,1,"c,h"
"POINT (12.4575557783461 41.8397792448106)",16,1,"c,h"
"POINT (12.4524027437607 41.8091012854894)",100060281,0,"c,h"
"POINT (12.4530667598365 41.8102053001531)",100060283,0,"c,h"
"POINT (12.4532187660097 41.8101272999563)",100060284,0,"c,h"
"POINT (12.4529027637229 41.8088902853322)",100060285,0,"c,h"
"POINT (12.4530698078599 41.8099372999112)",100060286,0,"c,h"
"POINT (12.4528016063613 41.809315804554)",100060287,0,"c,h"
"POINT EMPTY",0,,
"POINT (12.4767593610535 41.8448097775437)",100060288,0,"c,h"
